datetime,RSI_14,signal
2022-09-21 04:00:00,47.1914411117618,0
2022-09-21 05:00:00,44.1784331733049,0
2022-09-21 06:00:00,42.38284607285238,0
2022-09-21 07:00:00,45.91446272959817,0
2022-09-21 08:00:00,43.06035697374603,0
2022-09-21 09:00:00,48.828954081375535,0
2022-09-21 10:00:00,53.22730500180531,0
2022-09-21 11:00:00,55.57967331757273,0
2022-09-21 12:00:00,58.50127292755221,0
2022-09-21 13:00:00,59.557785209915515,0
2022-09-21 14:00:00,58.559154671096415,0
2022-09-21 15:00:00,55.09629151536229,0
2022-09-21 16:00:00,57.02922905727651,0
2022-09-21 17:00:00,73.88200198696445,-1
2022-09-21 18:00:00,64.28631640521476,0
2022-09-21 19:00:00,45.68554811430613,0
2022-09-21 20:00:00,44.09005966709261,0
2022-09-21 21:00:00,35.72222645631069,0
2022-09-21 22:00:00,36.2087900277191,0
2022-09-21 23:00:00,35.78310657819715,0
2022-09-22 00:00:00,34.56274104819957,0
2022-09-22 01:00:00,38.55099745000724,0
2022-09-22 02:00:00,45.301804081607386,0
2022-09-22 03:00:00,44.04280027527524,0
2022-09-22 04:00:00,44.55070747563102,0
2022-09-22 05:00:00,43.67453891125806,0
2022-09-22 06:00:00,46.85369101309212,0
2022-09-22 07:00:00,51.70062817477629,0
2022-09-22 08:00:00,58.42792407654228,0
2022-09-22 09:00:00,57.67824746025005,0
2022-09-22 10:00:00,56.63264446398655,0
2022-09-22 11:00:00,58.68749985331294,0
2022-09-22 12:00:00,57.65053163842892,0
2022-09-22 13:00:00,47.979990228893634,0
2022-09-22 14:00:00,47.296357992246406,0
2022-09-22 15:00:00,50.66045722723035,0
2022-09-22 16:00:00,52.34763229120055,0
2022-09-22 17:00:00,53.327965492649135,0
2022-09-22 18:00:00,57.1105720088553,0
2022-09-22 19:00:00,60.410203778125755,0
2022-09-22 20:00:00,57.85585830044514,0
2022-09-22 21:00:00,54.85223896319932,0
2022-09-22 22:00:00,61.19036880824679,0
2022-09-22 23:00:00,61.33519102194944,0
2022-09-23 00:00:00,57.45613510436139,0
2022-09-23 01:00:00,58.880669446474336,0
2022-09-23 02:00:00,56.24408970616638,0
2022-09-23 03:00:00,59.385460849805135,0
2022-09-23 04:00:00,59.96660171380543,0
2022-09-23 05:00:00,57.33071670059021,0
2022-09-23 06:00:00,56.168378556092655,0
2022-09-23 07:00:00,51.181581094701556,0
2022-09-23 08:00:00,44.97080301571278,0
2022-09-23 09:00:00,45.58219444829421,0
2022-09-23 10:00:00,41.10747894152249,0
2022-09-23 11:00:00,37.81964383849982,0
2022-09-23 12:00:00,39.58729186323308,0
2022-09-23 13:00:00,32.01814059356499,0
2022-09-23 14:00:00,33.98168774853547,0
2022-09-23 15:00:00,36.06023029694991,0
2022-09-23 16:00:00,38.86440035964388,0
2022-09-23 17:00:00,39.209154043961036,0
2022-09-23 18:00:00,34.672193216568544,0
2022-09-23 19:00:00,43.482131191518214,0
2022-09-23 20:00:00,45.43013192973006,0
2022-09-23 21:00:00,52.090447130017566,0
2022-09-23 22:00:00,62.25865526338137,0
2022-09-23 23:00:00,60.36395206308463,0
2022-09-24 00:00:00,54.65735494114786,0
2022-09-24 01:00:00,53.57715780623831,0
2022-09-24 02:00:00,53.852306261083555,0
2022-09-24 03:00:00,53.648579056657525,0
2022-09-24 04:00:00,55.261834168255135,0
2022-09-24 05:00:00,53.883032748874044,0
2022-09-24 06:00:00,51.08003989089881,0
2022-09-24 07:00:00,47.29317628672296,0
2022-09-24 08:00:00,51.35495530817818,0
2022-09-24 09:00:00,48.67139528812435,0
2022-09-24 10:00:00,49.427354323740445,0
2022-09-24 11:00:00,50.18645063053997,0
2022-09-24 12:00:00,55.18361184929616,0
2022-09-24 13:00:00,53.06897917926417,0
2022-09-24 14:00:00,51.242678659388865,0
2022-09-24 15:00:00,53.320790369610165,0
2022-09-24 16:00:00,51.4228070832866,0
2022-09-24 17:00:00,50.93467869221062,0
2022-09-24 18:00:00,53.53497261578479,0
2022-09-24 19:00:00,51.74369936223904,0
2022-09-24 20:00:00,54.35379075407724,0
2022-09-24 21:00:00,42.69395035684861,0
2022-09-24 22:00:00,39.572308895285154,0
2022-09-24 23:00:00,42.02812627727287,0
2022-09-25 00:00:00,44.8314600062594,0
2022-09-25 01:00:00,45.92095801318838,0
2022-09-25 02:00:00,44.17775423219931,0
2022-09-25 03:00:00,51.32748286808875,0
2022-09-25 04:00:00,48.48819390736986,0
2022-09-25 05:00:00,47.45169821696705,0
2022-09-25 06:00:00,49.87824130880211,0
2022-09-25 07:00:00,54.5367902972562,0
2022-09-25 08:00:00,53.47379256386262,0
2022-09-25 09:00:00,50.36896028874316,0
2022-09-25 10:00:00,52.43041132848097,0
2022-09-25 11:00:00,55.579300416656665,0
2022-09-25 12:00:00,53.242329383341854,0
2022-09-25 13:00:00,42.65365545768683,0
2022-09-25 14:00:00,41.60466122962376,0
2022-09-25 15:00:00,47.0940522315774,0
2022-09-25 16:00:00,46.21477311009813,0
2022-09-25 17:00:00,48.6275395784427,0
2022-09-25 18:00:00,43.691275004304465,0
2022-09-25 19:00:00,42.640532503478404,0
2022-09-25 20:00:00,41.8393217201242,0
2022-09-25 21:00:00,33.13846017063722,0
2022-09-25 22:00:00,36.93063852920277,0
2022-09-25 23:00:00,38.795419884582145,0
2022-09-26 00:00:00,36.936914890636075,0
2022-09-26 01:00:00,45.75082731865712,0
2022-09-26 02:00:00,44.25448359874026,0
2022-09-26 03:00:00,45.446302521509374,0
